1,書房裡的釣魚池,第12卷第15話
531,超級惠方卷,動畫原創
532,雪是滾燙的,第1卷第14話
533,小夫一見鍾情了,動畫原創
534,靜香的宇宙露天浴池,第22卷第15話
535,怪盜大雄參上！,動畫原創
536,用小鳥帽飛到天空,C1卷第1話
537,爸爸媽媽家庭大作戰,動畫原創
538,神准？手相組合,第2卷第10話
539,最強！跌倒專家Z,動畫原創
540,爆發胡椒,P3卷第14話
541,無論如何一定要去賞花,第45卷第11話
542,攢錢去夏威夷旅行,動畫原創
543,靜香的羽衣,第2卷第7話
544,在天國睡午覺,第34卷第16話
545,獨裁者按鈕,第15卷第13話
546,速成媽媽,動畫原創
547,被盯上的胖虎,第39卷第16話
548,逃脫！恐怖的骨川家,動畫原創
549,洞悉頭盔,第39卷第11話
550,房屋竹蜻蜓,動畫原創
551,靜香最糟糕的生日,動畫原創
552,近朱者赤棒,動畫原創
553,胖虎是熊貓,動畫原創
554,送禮包巾,第37卷第7話
555,最強！黑帶大雄,第5卷第15話
556,胖虎的告別演唱會,第40卷第7話
557,夢境導演椅,P2卷第11話
558,顛倒世界鏡,C1卷第16話
559,大雄的秘密隧道,第19卷第8話
560,用搬家地圖搬家,第9卷第11話
561,用鏡子做廣告,第14卷第3話
562,萬能冰棒,動畫原創
563,決心混凝土,第43卷第6話
564,再見了我的吸塵器,P3卷第18話
565,盛夏之夜的大航海,動畫原創
566,最喜歡飲料,動畫原創
567,深海騎行,動畫原創
568,大雄的整人錄影,第37卷第9話
569,種煙花吧！,動畫原創
570,分身錘,第27卷第5話
571,和妖怪共度的暑假,動畫原創
572,凝固燈,第38卷第18話
573,大雄的夏日祭典大作戰,動畫原創
574,在撒哈拉沙漠無法學習,第16卷第16話
575,大雄能量的使用方法,動畫原創
576,用鼻子氣球飛上天空,P6卷第8話
577,深夜的巨大哆啦狸貓,動畫原創
578,人體火車頭,第8卷第13話
579,在盆景裡采松茸,第38卷第15話
580,萬聖節是什麼節日？,動畫原創
581,品嘗湯匙,動畫原創
582,用魔術手為所欲為,第13卷第11話
583,蛇發女妖的頭,第20卷第6話
584,烤白薯的心意,動畫原創
585,彗星亮晶晶,第38卷第1話
586,大雄VS武藏岩流島之前的決鬥,第11卷第7話
587,對哆啦A夢塗鴉,動畫原創
588,燃起來！哆啦美的滑冰特訓,動畫原創
589,時光機不見了！！,第22卷第11話
590,毛皮環,動畫原創
591,耶誕節閃閃大作戰,動畫原創
592,榮光之門,動畫原創
593,拍馬屁大白鯊,動畫原創
594,雪山的羅曼史,第20卷第18話
595,好房子 壞房子,第31卷第7話
596,〇△□恐懼症,第27卷第15話
597,逃離地球計畫,P2卷第9話
598,禁語馬克筆,動畫原創
599,動物變身報恩藥水,第35卷第12話
600,雪人來到鎮上了,動畫原創
601,請吃大雄巧克力,動畫原創
602,藍色月夜下的演唱會,動畫原創
603,見想見的人的回轉壽司,動畫原創
604,用複製頭腦輕鬆一下吧,第43卷第5話
2013年劇場版,大雄的秘密道具博物館,大長篇第30篇
605,福貧組合,第20卷第2話
606,一步步向月球進發,第26卷第14話
607,馬竹牧場,動畫原創
608,用爆醃鹹菜準備考試,大山版1262
609,空地的海豚,動畫原創
610,用時光槍清除“干擾物”,P2卷第21話
611,做石器時代的國王,第7卷第11話
612,抓住鯉魚旗！,C6卷第9話
613,來做任意門吧,動畫原創
614,仙鶴啊、來報恩吧！,動畫原創
615,大雄鐵路,動畫原創
616,用物體變換槍把皮包變河馬！？,第38卷第6話
617,什、什麼！！ 大雄得了一百分,第25卷第6話
618,珍加羅山的寶藏,第15卷第3話
619,豪華燈,第16卷第6話
620,大雄的100分 25年後的大事件,第26卷第18話
621,大雄的炸蝦,動畫原創
622,幫幫我！援助船,動畫原創
623,爸爸也愛撒嬌,第16卷第19話
624,胖虎的歌演生日,動畫原創
625,大雄十一人,動畫原創
626,物物交換機,動畫原創
627,後山的哆啦A夢城,動畫原創
628,“真實之旗”永遠是正確的,第26卷第3話
629,魚類變身遊艇,動畫原創
630,流行性萬用病毒,第6卷第2話
631,鬼故事燈,第2卷第3話
632,萬能機場,第32卷第9話
633,龍宮城的八天,第25卷第13話
634,石頭帽子,第4卷第16話
635,大雄的新娘,第6卷第17話
636,在迷你房屋度過的夏天,第21卷第8話
637,正能量圈,動畫原創
638,地底100英里小型大作戰,動畫原創
639,靜香變成河童了！？,動畫原創
640,指路天使,第3卷第9話
641,歡迎乘坐大雄航空,第28卷第13話
642,神仙遊戲,第36卷第12話
643,22世紀超棒的郊遊,大全集第10卷第30話
644,可擕式國會,第15卷第17話
645,怒氣爆米花,動畫原創
646,狸貓機,第7卷第16話
647,萬聖節的暴走南瓜,動畫原創
648,吹牛皮的祖先,第14卷第8話
649,飛天的漫畫書,第40卷第17話
650,讓別人來背黑鍋吧！,動畫原創
651,肌肉發達黏土,大全集第10卷第51話
652,用暴風擊敗你,第40卷第10話
653,落葉和小珠,動畫原創
654,扮成靜香的大雄,第40卷第9話
655,悟空克隆發液,第37卷第17話
656,不要錢的世界,第13卷第4話
657,哆啦美誕生的那天,動畫原創
658,用回收螞蟻來回收,動畫原創
659,拍馬屁口紅,第1卷第10話
660,看家招牌,第28卷第12話
661,分享口香糖,第11卷第9話
662,宇宙戰艦襲擊大雄,第43卷第15話
663,回想起來吧，那一天的感動！,第29卷第12話
664,禍亂街道的黏土胡椒,C5卷第5話
665,冬天變成雪女吧！,動畫原創
666,用秘密基地保護世界吧！,第20卷第1話
667,四次元騎行,第5卷第8話
668,恐龍獵人,第2卷第17話
669,在情人節打年糕玩相撲,動畫原創
670,與靜香在後院的滑雪場,第6卷第4話
671,比小夫更有錢的人來了,動畫原創
672,與寵物一模一樣的饅頭,第12卷第7話
673,無敵的超級書包,動畫原創
674,藏進去吧！蛤蜊寶盒,第42卷第7話
2014年劇場版,新·大雄的大魔境 〜貝可與5人的探險隊〜,大長篇第3篇
675,大雄的宇宙紙盒空間站,動畫原創
676,懲罰一下愛搶東西的胖虎吧,第33卷第9話
677,到處搬家吧,第17卷第10話
678,相愛太陽傘,第12卷第14話
679,用時光機找犯人,第15卷第8話
680,洩憤沙漏,第44卷第3話
681,用手杖將河川分為兩半,第31卷第5話
682,報復傳票,第38卷第7話
683,坐海豚出海旅行,P6卷第6話
684,安慰機器人,P5卷第11話
685,胖虎飛起來了,動畫原創
686,遺忘草,第9卷第8話
687,我們的空中大作戰,第12卷第6話
688,無法討厭的藥,第8卷第10話
689,大雄家在三十樓,第41卷第9話
690,暴走！禮物樹,動畫原創
691,水都看到了,第26卷第13話
692,幸運水壺,動畫原創
693,什麼都可以做成布偶…,第35卷第15話
694,想變成大人,動畫原創
695,晚上七點會發生什麼,第13卷第15話
696,嚇人手杖,第16卷第10話
697,比我更沒用的傢伙來了,第23卷第11話
698,室內水族館,第23卷第7話
699,小費猩猩,動畫原創
700,大雄漫長的一天,動畫原創
701,全看光光！斷層掃描機,第36卷第16話
702,突擊！大雄的美食報告,動畫原創
703,今年那個日子又來了！,第23卷第5話
704,拍出我的臉！挑剔照相機,第8卷第16話
705,靠接龍變身尼斯湖水怪,動畫原創
706,剪影子刀,第1卷第9話
707,切一塊海下來,第44卷第19話
708,接下來交給替身手套,第40卷第3話
709,大雄餓肚子的3天,第44卷第12話
710,慢吞吞、亂糟糟,第5卷第1話
711,打西瓜的西瓜筆,動畫原創
712,靈魂時光機,第13卷第18話
713,營造氛圍樂團,第14卷第4話
714,輕鬆烤肉組合並不輕鬆,動畫原創
715,南海大冒險～西爾弗船長的寶藏～,第45卷第4話
716,大雄一哭就會下雨,動畫原創
717,叢林探險靠折紙,動畫原創
718,透心涼！妖怪線香,P2卷第3話
719,謊言花開了！,動畫原創
720,胖虎報恩,動畫原創
721,來組裝南方的小島吧,第28卷第16話
722,大雄特快列車與謎之火車獵人,動畫原創
723,販賣夜晚,第10卷第8話
724,後山的兔子怪獸,第29卷第11話
725,敬上！大雄殿下,動畫原創
726,秋季的蟲蟲音樂會,P1卷第20話
727,用下沉丸一掃而光,第24卷第9話
728,大雄的寶物鑒定,第18卷第10話
729,萬聖節和大雄青蛙,動畫原創
730,誕生！漫畫家Christina老師,第37卷第19話
731,天上飛來了秋刀魚,動畫原創
732,兒時的柿子物語,第40卷第13話
733,行山！翱空！交通工具鞋,第39卷第7話
734,媽媽，變成了小學生,動畫原創
735,好想吃松茸！,動畫原創
736,踢我一下！塞翁馬,第44卷第6話
737,實物蠟筆,C5卷第16話
738,感冒傳染袋和亂真藥,C5卷第6話　大全集第3卷第18話　大全集第4卷第59話
739,逮捕大雄小偷！,動畫原創
740,讓那個女生笑起來吧！,第15卷第15話
741,胖虎的歌聲停不下來,第24卷第15話
742,閃耀夜空的披薩座、餃子座,動畫原創
743,逃脫！！巨大聖誕蛋糕,動畫原創
744,滑冰就要到冰河期去,動畫原創
745,乾燥光開賣,第33卷第3話
746,用記憶麵包記百人一首,動畫原創
747,重建破舊旅館,第32卷第4話
748,雪裡也是暖暖的！空調相片,P5卷第4話
749,哆啦哆啦源平合戰,動畫原創
750,一模一樣寵物大集合,P6卷第20話
751,再會！5年未見的大雄,第30卷第11話
752,大雄的土偶之謎,動畫原創
753,沒有房間的門,第15卷第4話
754,我是瑪莉,第8卷第20話
755,挪位棒,第39卷第13話
756,愛上了！？變身餅乾,動畫原創
757,先知鏡,第30卷第13話
758,全能材質轉換器,第25卷第7話
759,雪人自難忘,動畫原創
760,大雄是纏人的火鍋奉行,動畫原創
761,地球下車機,第35卷第10話
2015年劇場版,大雄的宇宙英雄記,大長篇第31篇
762,幻想動物公園與約定豎笛,動畫原創
763,宇宙探險遊戲棋,第20卷第16話
764,最強！萬能通行證,第15卷第7話
765,筷子伸及，無所不及,動畫原創
766,集塵機,P6卷第3話
767,大雄的傑克與豆蔓,C1卷第3話
768,吸引異性徽章,P3卷第4話
769,飛天薄毯,第29卷第13話
770,消息靈通鳥,動畫原創
771,朋友是只大海豚？,動畫原創
772,夢境梯子,第28卷第9話
773,說明書製造機,動畫原創
774,抹布偵探大雄,第8卷第1話
775,N·S徽章運動會,動畫原創
776,珍珠製造寶盒,第28卷第17話
777,來組合客人的臉吧,第4卷第7話
778,尋母六千里藥,第21卷第13話
779,超能力帽子,第7卷第14話
780,可愛雨傘的物語,動畫原創
781,房間裡的大自然,第20卷第5話
782,入夥線香,第25卷第9話
783,巨人出現了,第12卷第13話
784,你的眼眸百萬伏特,P4卷第1話
785,不行不行！禁止標誌,第27卷第9話
786,我的守護紙神,第23卷第14話
787,去參加恐龍之旅,動畫原創
788,來趟恐龍之旅吧！,動畫原創
788,瞌睡貼紙,C2卷第11話
789,3釐米大雄的大冒險,動畫原創
790,我家的泳池是太平洋,第5卷第12話
791,用妖怪做資源回收,大全集第17卷第51話
792,用替身電視去南方小島,P2卷第4話
793,操縱風吧！芭蕉扇,第38卷第13話
794,用冷笑話擊敗你！,動畫原創
795,後山滑水道,動畫原創
796,水窪裡的怪魚,動畫原創
797,外星人的官邸,第14卷第17話
798,惡作劇玩具化機,第36卷第13話
799,用貼紙來角色變身,動畫原創
800,天才大雄的飛行船遊樂園,動畫原創
801,活生生的傳記電燈,動畫原創
802,買主探測器,第32卷第14話
803,長出大象鼻子的靜香,P1卷第11話
804,房間交換開關,第30卷第12話
805,挖來挖去！地底水果狩獵記,第43卷第11話
806,防護罩球,第31卷第13話
807,輕飄飄的胖虎飛走了,第39卷第6話
808,看不見的保鏢,第41卷第2話
809,潘朵拉盒裡的妖怪,第19卷第11話
810,預感天線,第11卷第13話
811,糾正壞習慣的氣體,第7卷第12話
812,熱血！躲避球對決記,動畫原創
813,包巾計程車,P1卷第16話
814,隨時隨地素描組合,第41卷第16話
815,火箭操縱訓練機,第13卷第12話
816,給胖虎的熱情支持信,第35卷第11話
817,超級英雄包巾,第3卷第7話
818,杜鵑蛋,第27卷第4話
819,拯救南極的企鵝！,動畫原創
820,變更日期的日曆,第3卷第2話
821,讓耶誕節下雪,P5卷第9話
822,小心親吻/鼠難之相！,第43卷第14話
823,戰國雄兵衛加油,第1卷第8話
,哆啦A夢&帕門千鈞一髮！？,動畫原創
824,星野堇的秘密之戀,P5卷第12話第19卷第14話
825,地球電梯,動畫原創
826,單只探尋導線,動畫原創
827,魔繩,第7卷第18話
828,兄弟貼紙,第28卷第3話
829,泰山短褲,第31卷第11話
830,追蹤！顯示行蹤的徽章,第9卷第15話
831,一寸大雄惡魔討伐記,動畫原創
832,醫生皮包,第20卷第3話
833,團結巧克力,P1卷第6話
834,獨立！大雄國,第40卷第1話
835,驚險飛鏢,第18卷第2話
836,大預言·地球的滅亡之日,第36卷第10話
837,雪和恐龍,動畫原創
838,親愛的虹穀夢子,第24卷第2話
2016年劇場版,新·大雄的日本誕生,大長篇第9篇大全集第17卷第46話
839,迷路的巴歐巴歐,動畫原創
840,哆啦哆啦狸貓大搜查,動畫原創
841,動物型逃生藥片,第10卷第16話
842,邊吃邊唱邊賞花,第43卷第16話
843,歡迎光臨！佈景城堡,第40卷第2話
844,妖怪口眼怪異事件,第41卷第7話
845,看不見的眼藥水,第10卷第5話
846,眼睛像嘴巴一樣吃東西,第42卷第4話
847,火星野餐,動畫原創
848,心靈感應果,第18卷第8話
849,抓住媽媽！,動畫原創
850,四次元垃圾桶,第45卷第6話
851,自信頭盔,C5卷第15話
852,學校假面是誰？,第33卷第16話
853,大雄和螞蟻女王,第25卷第11話
854,恢復記憶錘,第5卷第5話
855,幸運分享丸,第20卷第12話
856,真心話貼紙,第12卷第3話
857,低谷期！胖虎愛的新歌,動畫原創
858,暴走者爸爸,第17卷第5話
859,斑嘴鴨蛋,動畫原創
860,百年後的副刊,第10卷第7話
861,帶刺玫瑰不開心,動畫原創
862,名作劇場相機,動畫原創
863,三年寢太郎枕,動畫原創
864,室內游泳者,第18卷第5話
865,深夜的城市在海底,第41卷第18話
866,我是迷你哆啦,第41卷第6話
867,大象與叔叔,第5卷第18話
868,天花板上的宇宙戰爭,第19卷第4話
869,加油！妖怪屋,C5卷第2話
870,魯濱遜漂流記裝備,第39卷第18話
871,點心牧場,第24卷第6話
872,森林是活的,第26卷第12話
873,謎之金字塔？埃及大冒險,動畫原創
874,日程時鐘,第3卷第5話
875,忍忍修行道具組合,第28卷第8話
876,不要大雄貓嗎,第43卷第1話
877,獎品賺取牛仔機器人,動畫原創
878,倍倍液,第17卷第1話
879,強迫運動學校,動畫原創
880,漂亮的小咪,第14卷第14話
881,小魔女靜香,第26卷第8話
882,國王的新衣！？超級鎧甲,第16卷第13話
883,紅鞋女孩,第6卷第10話
884,蜘蛛的絲,C6卷第2話
885,求婚大作戰,第1卷第12話
886,葉子偵探大雄,動畫原創
887,二十一世紀的殿下,第24卷第4話
888,用發明家搞大發明,第30卷第16話
889,用大炮說悄悄話,第35卷第1話
890,沒有鏡子的世界,第27卷第17話
891,三六九等！寶物未來鑒定,動畫原創
892,耶誕節在點心屋裡,動畫原創
893,做過火了！願望實現機,第42卷第15話
894,十二地支變身骰子,動畫原創
895,夢的頻道,第15卷第1話
896,向神仙機器人伸出愛之援手！,第28卷第14話
897,用錢筆變成大富翁,第25卷第2話
898,神槍手大雄,第24卷第16話
899,隨心做維京裝,動畫原創
900,傑克、貝蒂和珍妮,第43卷第18話
901,架空人物蛋,第40卷第5話
902,哆啦哆啦間諜大作戰,動畫原創
903,愛上機器少女,第2卷第2話
904,大危機！小夫的考卷,第28卷第11話
905,小人機器人,第7卷第2話
906,宇宙探險！後山星,第25卷第4話
907,胖虎VS機器胖虎,動畫原創
908,被狐狸抓的故事,第39卷第20話
909,討厭的格列佛,第36卷第3話
910,大雄長時間的離家出走,第25卷第1話
2017年劇場版,大雄的南極冰冰涼大冒險,第18卷第6話
911,剛剛好金銀島,動畫原創
912,用遙控貓把東西搶回來！,第42卷第11話
913,貓頭鷹套裝,第34卷第4話
914,發現野槌蛇！,第9卷第2話
915,動物變身餅乾,第1卷第3話
916,進化退化光線槍,第8卷第14話
917,文福哆啦釜,動畫原創
918,一生一次的一百分…,第1卷第11話
919,後山的危險生物公園,動畫原創
920,駕馭韁繩,第12卷第17話
921,交換媽媽,第3卷第3話
922,坐墊也有靈魂,第39卷第15話
923,大雄是世界上僅有的一匹,第27卷第14話
924,地平線膠帶,第28卷第2話
925,忍忍者！機關忍者屋,動畫原創
926,朋友圈,第38卷第8話
927,夏天！山裡！大雄家的露營,動畫原創
928,速成機器人,第29卷第3話
929,點亮心中的燈火,動畫原創
930,雨男好苦啊,第34卷第9話
931,胖虎的搖籃曲,動畫原創
932,給本大爺提升點逼格,第44卷第9話
933,電視臺開播了,第11卷第11話
934,立場交換槍,第44卷第1話
935,用體驗錄影機來享受吧！,第31卷第8話
936,汗水成金儀,動畫原創
937,在天河裡釣魚,動畫原創
938,願望星,第10卷第18話
939,試膽眼鏡,P3卷第2話
940,生物折紙,大山版1593
941,絕景！庭院盆景流水素面,動畫原創
942,一半的一半又一半,第42卷第12話
943,友情膠囊,第4卷第9話
944,小珠的戀人=大雄,第22卷第6話
945,穿過相框去海邊,動畫原創
946,忠犬八,P4卷第7話
947,說謊鏡,第2卷第8話
948,十塊錢任意商店,第44卷第4話
949,輕鬆修仙課程,第43卷第8話
950,厄運鑽石,第8卷第7話
951,鯨魚與夢幻水管島,動畫原創
952,哆啦A夢的歌,大全集第1卷第40話
953,關係圖製造機,動畫原創
954,奔走時空！時光借物賽跑,動畫原創
955,定時傻瓜彈,第41卷第10話
956,魔法師大雄,第37卷第1話
957,大雄家、夢之溫泉旅行,第6卷第3話
958,合體膠,第13卷第8話
959,上啊！大雄超人,第21卷第9話
960,各式各樣的汽水組合,動畫原創
961,魔術盒子,大全集第4卷第39話
962,相棒,動畫原創
963,事後成真喇叭,第37卷第10話
964,大雄的流星,動畫原創
965,誇張外套,第13卷第1話
966,哆啦A夢暖爐,第29卷第2話
967,一夜間結滿了柿子,第34卷第7話
968,拜託請繼續,第41卷第5話
969,用如果電話亭熬晝！？,大全集第18卷第54話
970,幸運撲克牌的恐懼,第27卷第19話
971,未來的聖誕明信片,動畫原創
972,浦島糖果,第9卷第9話
973,用貼紙逃生！,P1卷第4話
974,鐮鼬庫克,動畫原創
975,神燈裡的煙怪,第1卷第15話
976,胖虎燉鍋,第13卷第6話
977,口袋裡的嘣太,動畫原創
978,和平天線,第25卷第10話
979,節日氣球,動畫原創
980,用熱乎乎的雪打雪仗,第26卷第16話
981,熱血助威話筒,動畫原創
982,弄假成真丸,第22卷第13話
983,哆啦輝夜要回月球！？,動畫原創
984,狼人面霜,第11卷第5話
2018年劇場版,大雄的金銀島,大長篇第18篇第45卷第4話
985,時光包巾,第2卷第9話
986,偽外星人,第10卷第10話
987,化石大發現！,第11卷第17話
988,坐上棉被飄啊飄,動畫原創
989,夢幻的城市，大雄樂園,第3卷第13話
990,偷窺哆啦A夢,C1卷第20話
991,冷笑話樂園,動畫原創
992,無敵！昆蟲丹,第19卷第16話
993,榻榻米稻田,第2卷度14話
994,未來購物記,第7卷第10話
995,大雄的美味食用方法,P5卷第7話
996,料理徽章,動畫原創
997,教訓糖果,第22卷第4話
998,人情味調味料,動畫原創
999,蹦床瓶,C1卷第13話
1000,肥皂泡宅急送,動畫原創
1001,拯救尼安德特人,動畫原創
1002,大雄偶爾也會思考,第34卷第14話
1003,巨星胖虎,動畫原創
1004,恐怖的晚餐秀,第41卷第14話
1005,瓦鬼,動畫原創
1006,許願稻稈,第13卷第9話
1007,想在本人錄影裡被表揚,第23卷第1話
1008,螢、螢、螢火蟲快來,動畫原創
1009,棉花糖雲製造機,大山版1606
1010,七夕許願火箭,大全集第16卷第62話
1011,各種花紋的哆啦A夢,動畫原創
1012,不入海就能在海底散步的方法,第19卷第3話
大山版8,恐龍獵人,第19卷第3話
1013,22世紀的暑假,動畫原創
1014,大恐慌！大雄的向日葵日記,動畫原創
1015,槍王爭霸賽,第12卷第16話
1016,涼颼颼！？學校的七大不可思議,動畫原創
1017,吃人的房子,第14卷第16話
1018,立體拼圖錘,動畫原創
1019,三態丸,第33卷第11話
1020,恐怖的報應藥水,第40卷第4話
1021,咕咕複製雞煙花,第35卷第6話
1022,未來的迷宮點心城,動畫原創
,哆啦A夢要搬家了！？,動畫原創
1023,貓咪頭套,動畫原創
1024,堅強～石,第43卷第12話
1025,好多個哆啦A夢,動畫原創
1026,犰狳噴霧劑,動畫原創
1027,變身影印機,動畫原創
1028,燕子大雄,第29卷第15話
1029,失物釣魚池,第32卷第3話
1030,想要厲害的寵物,P1卷第19話
1031,填滿房間的大銅鑼燒,第20卷第13話
1032,凡爾賽的媽媽,動畫原創
1033,超人戒指,C5卷第12話
1034,搶佔野餐先機,動畫原創
1035,多功能護身符責任感超強,第21卷第4話
1036,搜查遊戲組合,動畫原創
1037,復活節島上的摩艾石像,動畫原創
1038,用時光跳躍卷輪拿到禮物,第45卷第8話
1039,鼠年了喲！哆啦A夢,P5卷第1話
1040,源源不斷的壓歲錢,第20卷第14話
1041,萬能AI猴,動畫原創
1042,有用物品販賣機,大全集第3卷第15話
1043,於是大家都變成紅薯了,動畫原創
1044,黏土機器人,第35卷第14話
1045,小心被賄賂（Y蠟）,第11卷第12話
1046,感激光環,P3卷第8話
1047,遠古漂流記,第17卷第4話
1048,機器雪人,P6卷第14話
1049,白日夢帽,第16卷第7話
1050,超能力小夫,第31卷第4話
1051,變成貓的哆啦A夢,動畫原創
1052,紀念日貼紙,動畫原創
2019年劇場版,大雄的月球探險記,第23卷第12話
1053,哆啦A夢是考生！？,動畫原創
1054,地球製造法,第5卷第3話
1055,魔術拉鍊,大全集第18卷第38話
1056,公寓樹,第10卷第3話
1057,千針也要吞下去,第10卷第13話
1058,大雄是灰姑娘,第32卷第12話
1059,牆壁景色更換機,第31卷第14話
1060,“時間”在匆匆流逝,第34卷第8話
1061,通過游泳來尋寶,動畫原創
1062,增加醋和減少醋,動畫原創
1063,熱氣球世界一周之旅？！,第27卷第10話
1064,記憶貸款,動畫原創
1065,穿心思維矛,動畫原創
M26,大雄的恐龍2006,動畫原創
M27,大雄的新魔界大冒險～7人魔法使～,動畫原創
M28,大雄與綠之巨人傳,動畫原創
M29,新·大雄的宇宙開拓史,動畫原創
M30,大雄的人魚大海戰,動畫原創
M31,新·大雄與鐵人兵團,動畫原創
M32,大雄與奇跡之島,動畫原創
M33,大雄的祕密道具博物館,動畫原創
M34,新·大雄的大魔境,動畫原創
M35,大雄之宇宙英雄記,動畫原創
M36,新·大雄的日本誕生,動畫原創
M37,大雄的南極冰天雪地大冒險,動畫原創
M38,大雄的金銀島,動畫原創
M39,大雄的月球探測記,動畫原創
M40,大雄的新恐龍,動畫原創
M41,大雄的宇宙小戰爭2021,動畫原創
M42,大雄與天空的理想鄉,動畫原創
